Año,Organismo Promotor,Empleos potenciales comprometidos,Empleos mejorados comprometidos,Empresas atendidas potenciales comprometidas,Empresas atendidas existentes comprometidas,Certificaciones Organizacionales comprometidas,Implantaciones comprometidas, Monto de aportación del PROSOFT ," Monto de aportación de la entidad federativa
 ", Monto de aportación del sector privado , Monto de aportación del sector académico , Monto de aportación de otros aportantes , Total de aportaciones ,Localización-Municipio del Proyecto,Localización-Entidad Federativa del Proyecto,Vinculado al Banco Mundial,Componente de Banco Mundial
2013,CANIETI,4,0,0,1,1,1,"$701,371.00",$0.00,"$377,661.00",$0.00,$0.00,"$1,079,032.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$703,607.00",$0.00,"$378,865.00",$0.00,$0.00,"$1,082,472.00",Mexicali,Baja California,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Tuxtla Gutiérrez,Chiapas,1,B. Fortalecimiento de Clústers
2013,CANIETI,4,0,0,1,1,1,"$705,141.00",$0.00,"$379,691.00",$0.00,$0.00,"$1,084,832.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Tijuana,Baja California,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$838,100.00",$0.00,"$147,900.00",$0.00,$0.00,"$986,000.00",Centro,Tabasco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",San Andrés Cholula,Puebla,1,B. Fortalecimiento de Clústers
2013,AMITI,0,0,0,11,0,0,"$847,960.00",$0.00,"$149,640.00",$0.00,$0.00,"$997,600.00",Apizaco,Tlaxcala,1,B. Fortalecimiento de Clústers
2013,AMITI,6,1,0,1,1,1,"$435,337.50",$0.00,"$234,412.50",$0.00,$0.00,"$669,750.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Apodaca,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$1,950,000.00",$0.00,"$1,050,000.00",$0.00,$0.00,"$3,000,000.00",Benito Juárez,Distrito Federal,0,
2013,CANIETI,0,25,0,25,0,0,"$812,409.00",$0.00,"$437,451.00",$0.00,$0.00,"$1,249,860.00",Tijuana,Baja California,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$1,954,991.00",$0.00,"$344,999.00",$0.00,$0.00,"$2,299,990.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,CANIETI,0,0,0,1,0,0,"$1,020,000.00",$0.00,"$180,000.00",$0.00,$0.00,"$1,200,000.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,CANIETI,0,0,0,1,0,0,"$935,000.00",$0.00,"$165,000.00",$0.00,$0.00,"$1,100,000.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,AMESOL,55,81,0,1,0,0,"$8,313,055.10",$0.00,"$24,899,593.10",$0.00,$0.00,"$33,212,648.20",Culiacán,Sinaloa,0,
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,CANIETI,0,0,0,1,0,0,"$935,000.00",$0.00,"$165,000.00",$0.00,$0.00,"$1,100,000.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$214,136.00",$0.00,"$115,304.00",$0.00,$0.00,"$329,440.00",Benito Juárez,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,6,0,0,1,1,1,"$642,370.00",$0.00,"$345,892.00",$0.00,$0.00,"$988,262.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,5,0,0,1,1,1,"$649,194.00",$0.00,"$349,566.00",$0.00,$0.00,"$998,760.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,4,0,0,1,1,1,"$649,993.00",$0.00,"$349,996.00",$0.00,$0.00,"$999,989.00",TLAQUEPAQUE,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,4,0,0,1,1,1,"$214,499.00",$0.00,"$115,500.00",$0.00,$0.00,"$329,999.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$649,910.00",$0.00,"$349,952.00",$0.00,$0.00,"$999,862.00",Durango,Durango,1,B. Fortalecimiento de Clústers
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,C. Financiamiento de la Industria de TI
2013,CANIETI,0,0,0,1,1,1,"$562,182.00",$0.00,"$302,714.00",$0.00,$0.00,"$864,896.00",Miguel Hidalgo,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$635,773.00",$0.00,"$342,339.00",$0.00,$0.00,"$978,112.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$661,333.00",$0.00,"$356,103.00",$0.00,$0.00,"$1,017,436.00",Mérida,Yucatán,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$649,948.00",$0.00,"$349,972.00",$0.00,$0.00,"$999,920.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$253,118.00",$0.00,"$136,294.00",$0.00,$0.00,"$389,412.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$174,928.00",$0.00,"$94,192.00",$0.00,$0.00,"$269,120.00",Naucalpan de Juárez,Estado de México,1,B. Fortalecimiento de Clústers
2013,CANIETI,350,0,0,1,0,0,"$7,746,073.00",$0.00,"$18,074,175.00",$0.00,$0.00,"$25,820,248.00",Álvaro Obregón,Distrito Federal,0,
2013,CANIETI,0,0,0,1,0,0,"$1,000,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000,000.00",Cuauhtémoc,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2013,CANIETI,0,0,0,1,0,0,"$1,100,000.00",$0.00,$0.00,$0.00,$0.00,"$1,100,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,CANIETI,0,0,0,1,0,0,"$1,000,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000,000.00",Cuauhtémoc,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2013,CANIETI,75,0,0,1,0,0,"$1,840,714.40",$0.00,"$5,522,143.10",$0.00,$0.00,"$7,362,857.50",San Pedro Garza García,Nuevo León,0,
2013,CANIETI,0,0,0,1,0,0,"$1,000,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000,000.00",Cuauhtémoc,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2013,CANIETI,0,0,0,1,0,0,"$1,000,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,CANIETI,0,0,0,1,1,1,"$648,440.00",$0.00,"$349,160.00",$0.00,$0.00,"$997,600.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,C. Financiamiento de la Industria de TI
2013,AMITI,0,0,0,1,0,0,"$1,020,000.00",$0.00,"$180,000.00",$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,AMITI,0,0,0,1,0,0,"$1,020,000.00",$0.00,"$180,000.00",$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,CANIETI,0,0,0,29,0,0,"$849,932.00",$0.00,"$149,988.00",$0.00,$0.00,"$999,920.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,AMITI,0,0,0,1,0,0,"$1,019,524.00",$0.00,"$179,916.00",$0.00,$0.00,"$1,199,440.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,250,000.00",$0.00,$0.00,$0.00,$0.00,"$1,250,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,AMITI,0,3266,0,1,0,0,"$35,000,000.00",$0.00,"$42,781,321.00",$0.00,$0.00,"$77,781,321.00",Cuauhtémoc,Distrito Federal,1,A. Desarrollo de Capital Humano
2013,Proyecto Estratégico,0,0,0,1,0,0,"$511,960.00",$0.00,$0.00,$0.00,$0.00,"$511,960.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$512,000.00",$0.00,$0.00,$0.00,$0.00,"$512,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,CANIETI,0,0,0,11,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Coatzacoalcos,Veracruz,1,B. Fortalecimiento de Clústers
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Monterrey,Nuevo León,1,C. Financiamiento de la Industria de TI
2013,CANIETI,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2013,AMITI,0,0,0,1,0,0,"$1,020,000.00",$0.00,"$180,000.00",$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,Proyecto Estratégico,0,0,0,1,0,0,"$827,080.00",$0.00,$0.00,$0.00,$0.00,"$827,080.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,154,200.00",$0.00,$0.00,$0.00,$0.00,"$1,154,200.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,240,000.00",$0.00,$0.00,$0.00,$0.00,"$1,240,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,100,000.00",$0.00,$0.00,$0.00,$0.00,"$1,100,000.00",Cuajimalpa de Morelos,Distrito Federal,1,C. Financiamiento de la Industria de TI
2013,Proyecto Estratégico,0,0,0,1,0,0,"$900,000.00",$0.00,$0.00,$0.00,$0.00,"$900,000.00",Cuajimalpa de Morelos,Distrito Federal,1,C. Financiamiento de la Industria de TI
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$550,000.00",$0.00,$0.00,$0.00,$0.00,"$550,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$4,872,000.00",$0.00,$0.00,$0.00,$0.00,"$4,872,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$2,500,000.00",$0.00,$0.00,$0.00,$0.00,"$2,500,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$5,800,003.90",$0.00,$0.00,$0.00,$0.00,"$5,800,003.90",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,CANIETI,0,0,0,1,0,0,"$1,469,140.00",$0.00,"$259,260.00",$0.00,$0.00,"$1,728,400.00",Chihuahua,Chihuahua,1,D. Infraestructura de apoyo
2013,AMITI,0,0,0,1,0,0,"$455,532.00",$0.00,"$80,388.00",$0.00,$0.00,"$535,920.00",Apizaco,Tlaxcala,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$473,280.00",$0.00,"$83,520.00",$0.00,$0.00,"$556,800.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$540,000.00",$0.00,$0.00,"$660,000.00",$0.00,"$1,200,000.00",Chihuahua,Chihuahua,1,D. Infraestructura de apoyo
2013,CANIETI,0,0,0,1,0,0,"$463,420.00",$0.00,"$81,780.00",$0.00,$0.00,"$545,200.00",Tijuana,Baja California,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,0,0,"$850,000.00",$0.00,"$150,000.00",$0.00,$0.00,"$1,000,000.00",Miguel Hidalgo,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,AMITI,0,0,0,1,0,0,"$591,600.00",$0.00,"$104,400.00",$0.00,$0.00,"$696,000.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,194,800.00",$0.00,$0.00,$0.00,$0.00,"$1,194,800.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,200,000.00",$0.00,$0.00,$0.00,$0.00,"$1,200,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,AMITI,0,0,0,1,0,0,"$1,176,000.00",$0.00,$0.00,$0.00,$0.00,"$1,176,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Proyecto Estratégico,0,0,0,1,0,0,"$3,000,000.00",$0.00,$0.00,$0.00,$0.00,"$3,000,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,CANIETI,0,0,0,1,0,0,"$935,000.00",$0.00,"$165,000.00",$0.00,$0.00,"$1,100,000.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2013,CANIETI,0,0,0,1,0,0,"$473,280.00",$0.00,"$83,520.00",$0.00,$0.00,"$556,800.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,Proyecto Estratégico,0,0,0,1,0,0,"$1,345,042.00",$0.00,$0.00,$0.00,$0.00,"$1,345,042.00",Álvaro Obregón,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,AMITI,0,0,0,1,0,0,"$1,140,860.00",$0.00,$0.00,$0.00,$0.00,"$1,140,860.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,AMITI,0,0,0,1,0,0,"$1,199,440.00",$0.00,$0.00,$0.00,$0.00,"$1,199,440.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2013,Nuevo León,3,0,0,1,1,1,"$649,726.30",$0.00,"$349,852.60",$0.00,$0.00,"$999,578.90",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$138,284.00",$0.00,"$74,460.00",$0.00,$0.00,"$212,744.00",Benito Juárez,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,Yucatán,2,0,0,1,1,1,"$649,948.00",$0.00,"$349,972.00",$0.00,$0.00,"$999,920.00",Mérida,Yucatán,1,B. Fortalecimiento de Clústers
2013,Yucatán,3,0,0,1,1,1,"$649,751.90",$0.00,"$349,866.50",$0.00,$0.00,"$999,618.40",Mérida,Yucatán,1,B. Fortalecimiento de Clústers
2013,Aguascalientes,3,0,0,1,1,1,"$649,186.50",$0.00,"$349,561.90",$0.00,$0.00,"$998,748.40",Aguascalientes,Aguascalientes,1,B. Fortalecimiento de Clústers
2013,AMITI,5,2,0,1,1,1,"$705,247.00",$0.00,"$379,752.00",$0.00,$0.00,"$1,084,999.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,AMITI,3,0,0,1,1,1,"$705,246.00",$0.00,"$379,748.00",$0.00,$0.00,"$1,084,994.00",Benito Juárez,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,AMITI,3,0,0,1,1,1,"$252,558.00",$0.00,"$135,995.00",$0.00,$0.00,"$388,553.00",Álvaro Obregón,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,AMITI,3,2,0,1,1,1,"$639,960.00",$0.00,"$344,595.00",$0.00,$0.00,"$984,555.00",Benito Juárez,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,AMITI,5,0,0,1,1,1,"$618,535.00",$0.00,"$333,059.00",$0.00,$0.00,"$951,594.00",Coyoacán,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,Coahuila,4,0,0,1,1,1,"$649,721.80",$0.00,"$349,850.20",$0.00,$0.00,"$999,572.00",Torreón,Coahuila,1,B. Fortalecimiento de Clústers
2013,Coahuila,3,0,0,1,1,1,"$649,420.20",$0.00,"$349,687.80",$0.00,$0.00,"$999,108.00",Torreón,Coahuila,1,B. Fortalecimiento de Clústers
2013,Coahuila,3,0,0,1,1,1,"$649,819.80",$0.00,"$349,903.00",$0.00,$0.00,"$999,722.80",Torreón,Coahuila,1,B. Fortalecimiento de Clústers
2013,Coahuila,3,0,0,1,1,1,"$649,782.10",$0.00,"$349,882.70",$0.00,$0.00,"$999,664.80",Torreón,Coahuila,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$469,478.00",$0.00,"$252,796.00",$0.00,$0.00,"$722,274.00",Emiliano Zapata,Morelos,1,B. Fortalecimiento de Clústers
2013,CANIETI,6,0,0,1,1,1,"$705,247.00",$0.00,"$379,747.00",$0.00,$0.00,"$1,084,994.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$690,287.00",$0.00,"$371,693.00",$0.00,$0.00,"$1,061,980.00",Álvaro Obregón,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,10,0,0,1,1,1,"$252,559.00",$0.00,"$135,995.00",$0.00,$0.00,"$388,554.00",Tláhuac,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$705,207.90",$0.00,"$379,727.30",$0.00,$0.00,"$1,084,935.20",Miguel Hidalgo,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$700,280.60",$0.00,"$377,074.00",$0.00,$0.00,"$1,077,354.60",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$689,270.00",$0.00,"$371,145.00",$0.00,$0.00,"$1,060,415.00",Miguel Hidalgo,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,Nuevo León,2,0,0,1,1,1,"$705,207.90",$0.00,"$379,727.30",$0.00,$0.00,"$1,084,935.20",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$638,087.00",$0.00,"$343,586.00",$0.00,$0.00,"$981,673.00",Iztapalapa,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,8,0,1,1,1,"$447,333.00",$0.00,"$240,871.00",$0.00,$0.00,"$688,204.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,7,0,1,1,1,"$571,573.00",$0.00,"$307,770.00",$0.00,$0.00,"$879,343.00",Aguascalientes,Aguascalientes,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$581,681.00",$0.00,"$313,213.00",$0.00,$0.00,"$894,894.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$581,681.00",$0.00,"$313,213.00",$0.00,$0.00,"$894,894.00",Villa de Etla,Oaxaca,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$651,531.00",$0.00,"$350,825.00",$0.00,$0.00,"$1,002,356.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$648,438.00",$0.00,"$349,158.00",$0.00,$0.00,"$997,596.00",Apizaco,Tlaxcala,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$648,438.00",$0.00,"$349,158.00",$0.00,$0.00,"$997,596.00",Saltillo,Coahuila,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$479,528.00",$0.00,"$258,208.00",$0.00,$0.00,"$737,736.00",San Luis Potosí,San Luis Potosí,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$648,437.00",$0.00,"$349,158.00",$0.00,$0.00,"$997,595.00",Teolocholco,Tlaxcala,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$504,471.00",$0.00,"$271,638.00",$0.00,$0.00,"$776,109.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$581,681.80",$0.00,"$313,212.20",$0.00,$0.00,"$894,894.00",Tuxtla Gutiérrez,Chiapas,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$581,681.00",$0.00,"$313,213.00",$0.00,$0.00,"$894,894.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,4,0,1,1,1,"$555,983.10",$0.00,"$338,910.90",$0.00,$0.00,"$894,894.00",Huajuapan de León ,Oaxaca,1,B. Fortalecimiento de Clústers
2013,Zacatecas,0,0,0,1,0,0,"$250,000.00","$250,000.00",$0.00,"$500,000.10",$0.00,"$1,000,000.10",Fresnillo,Zacatecas,0,
2013,CANIETI,0,0,0,1,0,0,"$1,073,917.00",$0.00,"$3,221,750.00",$0.00,$0.00,"$4,295,667.00",Guadalajara,Jalisco,0,
2013,CANIETI,0,0,0,1,0,0,"$985,000.00",$0.00,"$2,955,000.00",$0.00,$0.00,"$3,940,000.00",Guadalajara,Jalisco,0,
2013,AMESOL,20,265,0,1,0,0,"$7,318,301.60",$0.00,"$22,528,313.00",$0.00,$0.00,"$29,846,614.60",Culiacán,Sinaloa,0,
2013,CANIETI,17,48,0,2,0,1,"$9,905,622.00",$0.00,"$33,500,200.00",$0.00,$0.00,"$43,405,822.00",San Pedro Garza García,Nuevo León,0,
2013,CANIETI,40,46,0,1,0,0,"$1,366,190.00",$0.00,"$4,098,570.00",$0.00,$0.00,"$5,464,760.00",Monterrey,Nuevo León,0,
2013,CANIETI,35,45,0,1,0,0,"$1,278,407.00",$0.00,"$3,835,221.00",$0.00,$0.00,"$5,113,628.00",Monterrey,Nuevo León,0,
2013,CANIETI,12,30,0,1,0,0,"$1,165,292.00",$0.00,"$3,495,878.00",$0.00,$0.00,"$4,661,170.00",Monterrey,Nuevo León,0,
2013,CANIETI,10,15,0,1,0,0,"$1,024,599.00",$0.00,"$3,073,797.00",$0.00,$0.00,"$4,098,396.00",Guadalupe,Nuevo León,0,
2013,CANIETI,16,14,0,1,0,0,"$1,011,424.40",$0.00,"$3,243,742.40",$0.00,$0.00,"$4,255,166.80",Monterrey,Nuevo León,0,
2013,Zacatecas,5,0,0,1,0,0,"$633,267.64","$1,004,270.00","$2,379,542.36",$0.00,$0.00,"$4,017,080.00",Zacatecas,zacatecas,0,
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Mazatlán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,730.00",$0.00,"$349,310.00",$0.00,$0.00,"$998,040.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Mazatlán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Mazatlán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,2,0,1,1,1,"$648,726.00",$0.00,"$349,314.00",$0.00,$0.00,"$998,040.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$649,820.30",$0.00,"$349,903.30",$0.00,$0.00,"$999,723.60",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers
2013,CANIETI,3,0,0,1,1,1,"$649,922.50",$0.00,"$349,958.20",$0.00,$0.00,"$999,880.70",Chihuahua,Chihuahua,1,B. Fortalecimiento de Clústers
2013,CANIETI,2,0,0,1,1,1,"$649,193.00",$0.00,"$349,567.00",$0.00,$0.00,"$998,760.00",Coatzacoalcos,Veracruz,1,B. Fortalecimiento de Clústers
2013,CANIETI,0,0,0,1,1,1,"$156,080.70",$0.00,"$162,919.30",$0.00,$0.00,"$319,000.00",Mexicali,Baja California,1,B. Fortalecimiento de Clústers
2013,CANIETI,20,0,0,1,0,0,"$875,000.00",$0.00,"$4,741,284.00",$0.00,$0.00,"$5,616,284.00",Santiago,Nuevo León,0,
2014,Querétaro,16,10,0,1,0,0,"$241,645.10","$241,645.10","$483,293.30",                                    -    ,                                       -    ,"$966,583.50",Querétaro,Querétaro,0,
2014,Nuevo León,56,42,0,1,0,0,"$1,394,745.00","$929,830.00","$2,324,575.00",$0.00,$0.00,"$4,649,150.00",San Pedro Garza García,Nuevo León,0,
2014,Nuevo León,0,0,0,1,0,0,"$286,600.00","$286,600.00","$573,200.00",$0.00,$0.00,"$1,146,400.00",Monterrey,Nuevo León,0,
2014,Nuevo León,0,0,0,1,0,0,"$761,600.00","$761,600.00","$1,523,200.00",$0.00,$0.00,"$3,046,400.00",Monterrey,Nuevo León,0,
2014,Jalisco,10,0,0,1,1,1,"$440,855.00","$440,855.00","$881,716.00",$0.00,$0.00,"$1,763,426.00",Guadalajara,Jalisco,0,
